itemID,date
4889,2018-03-05
4889,2018-03-11
4889,2018-04-18
4889,2018-04-27
4889,2018-05-04
4889,2018-05-23
4890,2018-06-10
4890,2018-06-13
4891,2018-04-15
4891,2018-06-25
4892,2018-01-05
4892,2018-01-16
4892,2018-02-12
4892,2018-03-05
4892,2018-03-17
4893,2018-01-05
4893,2018-03-24
4893,2018-04-08
4893,2018-04-22
4893,2018-05-13
4893,2018-05-31
4894,2018-05-31
4895,2018-01-05
4895,2018-02-04
4895,2018-02-12
4895,2018-02-15
4895,2018-04-30
4895,2018-05-13
4896,2018-01-16
4896,2018-02-04
4896,2018-02-15
4896,2018-03-29
4896,2018-04-18
4896,2018-05-09
4896,2018-05-31
4896,2018-06-13
4896,2018-06-21
4899,2018-01-12
4900,2018-05-03
4900,2018-06-10
4903,2018-01-05
4903,2018-05-23
4904,2018-06-25
4905,2018-01-09
4905,2018-01-11
4905,2018-01-17
4905,2018-01-23
4905,2018-01-25
4906,2018-01-19
4909,2018-06-25
4910,2018-05-23
4911,2018-02-18
4911,2018-02-19
4912,2018-01-04
4912,2018-03-29
4912,2018-04-30
4912,2018-05-09
4912,2018-05-23
4912,2018-05-31
4912,2018-06-13
4912,2018-06-21
4915,2018-01-07
4915,2018-01-23
4915,2018-01-26
4915,2018-02-12
4915,2018-04-18
4915,2018-05-13
4915,2018-05-31
4915,2018-06-17
4916,2018-02-25
4916,2018-03-17
4916,2018-04-11
4916,2018-04-29
4916,2018-05-09
4916,2018-05-21
4916,2018-06-05
4917,2018-03-07
4917,2018-05-23
4918,2018-04-18
4918,2018-04-30
4918,2018-05-13
4918,2018-05-31
4918,2018-06-10
4920,2018-05-03
4920,2018-06-10
4921,2018-03-03
4921,2018-03-04
4921,2018-03-11
4921,2018-04-02
4925,2018-06-01
4926,2018-02-04
4926,2018-04-18
4926,2018-04-22
4926,2018-04-30
4926,2018-05-09
4926,2018-05-13
4926,2018-05-19
4926,2018-05-31
4926,2018-06-10
4927,2018-06-05
4927,2018-06-23
4928,2018-02-25
4928,2018-03-17
4928,2018-05-21
4928,2018-06-05
4929,2018-02-25
4929,2018-02-26
4929,2018-03-05
4929,2018-03-29
4929,2018-04-11
4929,2018-04-29
4930,2018-03-13
4931,2018-01-07
4931,2018-02-26
4931,2018-03-24
4931,2018-04-08
4931,2018-04-26
4931,2018-04-29
4931,2018-05-09
4931,2018-05-13
4931,2018-06-21
4931,2018-06-27
4932,2018-01-05
4932,2018-01-07
4932,2018-03-05
4932,2018-06-27
4933,2018-01-15
4935,2018-01-31
4935,2018-02-12
4935,2018-04-30
4936,2018-05-31
4937,2018-05-12
4937,2018-05-15
4937,2018-05-17
4937,2018-05-23
4938,2018-05-12
4938,2018-05-15
4939,2018-05-27
4939,2018-06-24
4940,2018-03-29
4940,2018-05-31
4940,2018-06-13
4944,2018-04-15
4945,2018-03-17
4945,2018-03-20
4946,2018-05-23
4946,2018-06-07
4948,2018-01-16
4948,2018-02-04
4949,2018-06-10
4951,2018-01-15
4951,2018-02-15
4951,2018-04-15
4951,2018-04-23
4952,2018-01-01
4952,2018-01-16
4952,2018-03-24
4953,2018-01-06
4956,2018-05-19
4958,2018-01-02
4958,2018-01-24
4958,2018-02-09
4958,2018-06-10
4958,2018-06-13
4958,2018-06-21
4959,2018-01-13
4962,2018-01-09
4962,2018-01-21
4962,2018-03-17
4962,2018-03-29
4962,2018-04-29
4962,2018-05-09
4964,2018-06-25
4965,2018-02-11
4965,2018-03-29
4965,2018-04-15
4965,2018-06-25
4969,2018-05-23
4969,2018-05-31
4969,2018-06-13
4969,2018-06-21
4970,2018-01-15
4970,2018-03-17
4970,2018-05-23
4971,2018-01-27
4971,2018-02-01
4971,2018-06-25
4972,2018-04-23
4972,2018-04-25
4972,2018-04-30
4972,2018-05-08
4974,2018-05-21
4974,2018-06-05
4974,2018-06-23
4975,2018-04-26
4975,2018-04-29
4976,2018-01-13
4976,2018-01-31
4976,2018-04-08
4976,2018-05-03
4976,2018-05-19
4976,2018-05-20
4976,2018-05-26
4978,2018-01-06
4978,2018-01-16
4980,2018-02-25
4980,2018-03-11
4980,2018-03-29
4980,2018-04-29
4982,2018-01-02
4982,2018-01-16
4982,2018-01-24
4982,2018-05-09
4982,2018-05-19
4982,2018-05-23
4983,2018-03-29
4984,2018-05-21
4984,2018-06-23
4985,2018-02-15
4985,2018-02-26
4985,2018-04-18
4985,2018-06-21
4986,2018-05-23
4986,2018-05-31
4986,2018-06-21
4986,2018-06-27
4987,2018-01-02
4987,2018-01-23
4987,2018-01-26
4988,2018-05-03
4988,2018-05-19
4988,2018-06-22
4989,2018-05-19
4989,2018-06-02
4990,2018-05-23
4991,2018-01-15
4991,2018-01-27
4991,2018-02-15
4991,2018-04-15
4992,2018-05-03
4993,2018-01-31
4993,2018-02-04
4993,2018-05-13
4994,2018-02-06
4994,2018-02-11
4994,2018-02-12
4994,2018-03-18
4994,2018-06-14
4995,2018-05-31
4996,2018-06-17
4997,2018-06-27
4997,2018-06-28
4998,2018-02-04
4998,2018-02-06
4998,2018-02-11
4998,2018-03-05
4998,2018-03-20
4998,2018-04-09
4998,2018-04-16
4998,2018-06-13
4998,2018-06-14
4998,2018-06-17
4998,2018-06-21
4998,2018-06-27
4999,2018-01-19
4999,2018-02-04
4999,2018-02-06
4999,2018-02-18
4999,2018-03-07
4999,2018-06-13
4999,2018-06-14
4999,2018-06-17
5000,2018-04-18
5001,2018-05-20
5001,2018-06-23
5002,2018-04-30
5002,2018-05-04
5002,2018-05-13
5003,2018-03-24
5004,2018-02-06
5004,2018-02-12
5004,2018-03-24
5004,2018-06-27
5005,2018-02-06
5005,2018-02-15
5005,2018-02-21
5005,2018-02-27
5005,2018-06-14
5006,2018-02-06
5006,2018-04-26
5006,2018-05-13
5006,2018-06-14
5007,2018-05-23
5007,2018-05-31
5007,2018-06-13
5008,2018-06-10
5009,2018-06-10
5010,2018-04-30
5010,2018-05-23
5010,2018-06-10
5010,2018-06-13
5010,2018-06-21
5011,2018-05-23
5011,2018-05-31
5012,2018-05-23
5012,2018-05-28
5012,2018-05-31
5012,2018-06-07
5014,2018-01-05
5014,2018-03-17
5014,2018-04-26
5014,2018-05-23
5015,2018-02-11
5015,2018-05-23
5016,2018-05-03
5017,2018-02-15
5017,2018-05-09
5017,2018-05-23
5017,2018-05-31
5017,2018-06-05
5018,2018-01-27
5018,2018-06-25
5019,2018-01-15
5019,2018-01-16
5021,2018-03-29
5021,2018-04-11
5022,2018-01-02
5022,2018-02-09
5023,2018-05-03
5023,2018-05-19
5026,2018-01-16
5026,2018-04-30
5026,2018-05-23
5026,2018-05-26
5027,2018-06-21
5028,2018-02-15
5028,2018-03-13
5029,2018-02-25
5029,2018-05-09
5029,2018-06-17
5030,2018-01-07
5030,2018-01-13
5030,2018-01-16
5030,2018-01-31
5030,2018-02-03
5031,2018-01-27
5031,2018-03-20
5032,2018-02-15
5032,2018-02-18
5032,2018-03-17
5033,2018-01-15
5033,2018-01-27
5033,2018-02-01
5033,2018-02-15
5033,2018-02-23
5033,2018-04-15
5034,2018-05-23
5035,2018-01-31
5035,2018-02-04
5035,2018-02-15
5035,2018-02-26
5035,2018-03-05
5035,2018-03-11
5035,2018-03-29
5035,2018-04-08
5035,2018-04-30
5035,2018-05-09
5035,2018-05-13
5035,2018-05-23
5035,2018-06-10
5035,2018-06-21
5035,2018-06-27
5036,2018-05-13
5037,2018-01-16
5037,2018-01-27
5037,2018-02-21
5037,2018-03-17
5037,2018-03-29
5037,2018-04-26
5037,2018-05-21
5039,2018-01-05
5039,2018-01-07
5039,2018-02-26
5039,2018-03-11
5039,2018-04-18
5039,2018-05-09
5039,2018-05-23
5039,2018-06-10
5039,2018-06-27
5040,2018-02-25
5040,2018-03-29
5040,2018-04-11
5040,2018-05-09
5040,2018-05-13
5041,2018-02-25
5041,2018-03-05
5041,2018-03-11
5041,2018-03-29
5041,2018-04-11
5041,2018-05-09
5041,2018-05-13
5042,2018-03-11
5043,2018-03-11
5043,2018-03-29
5043,2018-05-23
5044,2018-04-08
5044,2018-04-27
5044,2018-05-04
5045,2018-04-08
5045,2018-04-16
5046,2018-02-04
5046,2018-03-11
5046,2018-04-08
5046,2018-04-30
5046,2018-05-19
5046,2018-06-10
5047,2018-03-11
5048,2018-01-02
5048,2018-01-07
5048,2018-02-10
5048,2018-02-11
5048,2018-04-11
5048,2018-04-14
5048,2018-04-29
5048,2018-05-02
5048,2018-05-06
5048,2018-05-08
5048,2018-05-28
5048,2018-06-17
5049,2018-01-05
5049,2018-03-24
5049,2018-03-29
5049,2018-05-03
5050,2018-01-05
5050,2018-05-03
5051,2018-01-13
5051,2018-02-26
5051,2018-04-22
5051,2018-06-27
5052,2018-01-13
5052,2018-02-26
5052,2018-05-19
5052,2018-05-23
5053,2018-05-23
5054,2018-01-16
5054,2018-04-08
5054,2018-05-08
5056,2018-02-26
5056,2018-03-24
5056,2018-05-13
5056,2018-06-07
5057,2018-05-23
5057,2018-05-28
5058,2018-01-24
5059,2018-01-02
5059,2018-01-12
5059,2018-01-16
5060,2018-01-02
5060,2018-06-09
5061,2018-04-16
5061,2018-04-27
5061,2018-05-04
5061,2018-05-21
5062,2018-01-16
5062,2018-04-08
5063,2018-01-16
5063,2018-03-05
5063,2018-04-08
5064,2018-04-18
5064,2018-05-03
5064,2018-05-21
5065,2018-04-18
5065,2018-04-22
5065,2018-05-19
5065,2018-05-23
5065,2018-06-13
5065,2018-06-21
5066,2018-01-16
5066,2018-05-31
5066,2018-06-21
5067,2018-01-16
5067,2018-02-12
5067,2018-03-05
5067,2018-04-18
5067,2018-06-10
5068,2018-01-13
5068,2018-05-09
5068,2018-05-28
5069,2018-03-17
5071,2018-03-29
5071,2018-05-23
5072,2018-02-09
5072,2018-02-12
5072,2018-04-30
5072,2018-05-04
5072,2018-05-31
5073,2018-03-24
5073,2018-03-29
5073,2018-05-23
5074,2018-04-26
5074,2018-06-14
5074,2018-06-17
5075,2018-01-31
5075,2018-02-04
5075,2018-02-26
5075,2018-04-08
5075,2018-04-15
5076,2018-01-31
5076,2018-02-04
5076,2018-02-26
5077,2018-01-31
5077,2018-02-04
5077,2018-02-26
5077,2018-04-08
5077,2018-04-14
5078,2018-01-31
5078,2018-02-04
5078,2018-02-26
5078,2018-03-11
5079,2018-01-31
5079,2018-02-26
5080,2018-01-31
5080,2018-02-04
5080,2018-02-26
5080,2018-04-08
5081,2018-01-31
5081,2018-02-04
5082,2018-01-15
5082,2018-01-27
5082,2018-02-01
5082,2018-02-15
5083,2018-03-17
5083,2018-04-15
5084,2018-01-13
5084,2018-04-22
5085,2018-01-13
5085,2018-03-24
5085,2018-04-08
5086,2018-03-29
5086,2018-05-03
5087,2018-01-05
5087,2018-01-13
5087,2018-02-10
5089,2018-02-25
5089,2018-03-17
5089,2018-03-29
5089,2018-04-29
5089,2018-06-05
5090,2018-03-11
5090,2018-05-13
5090,2018-05-23
5091,2018-03-11
5091,2018-03-24
5091,2018-03-29
5091,2018-04-07
5091,2018-04-23
5091,2018-04-27
5092,2018-03-11
5092,2018-03-29
5092,2018-04-09
5092,2018-04-14
5094,2018-01-01
5094,2018-01-12
5094,2018-05-09
5094,2018-05-31
5095,2018-03-24
5096,2018-01-13
5096,2018-01-31
5096,2018-03-29
5096,2018-05-13
5097,2018-01-05
5097,2018-02-04
5097,2018-03-11
5097,2018-03-24
5097,2018-03-28
5097,2018-04-05
5097,2018-04-23
5098,2018-04-08
5098,2018-04-18
5098,2018-04-22
5098,2018-04-26
5098,2018-05-21
5099,2018-01-19
5099,2018-03-14
5100,2018-01-13
5101,2018-01-05
5102,2018-02-04
5102,2018-03-05
5102,2018-05-31
5102,2018-06-13
5103,2018-04-26
5104,2018-04-26
5106,2018-04-26
5107,2018-04-26
5107,2018-06-14
5107,2018-06-17
5108,2018-04-22
5109,2018-01-27
5109,2018-02-01
5109,2018-02-15
5110,2018-01-15
5110,2018-01-16
5110,2018-03-17
5110,2018-03-24
5111,2018-05-28
5112,2018-01-16
5112,2018-02-15
5113,2018-01-16
5113,2018-02-15
5114,2018-01-16
5114,2018-03-29
5115,2018-01-09
5115,2018-01-21
5115,2018-03-17
5115,2018-05-21
5115,2018-06-23
5116,2018-01-09
5116,2018-02-15
5116,2018-02-25
5116,2018-03-17
5116,2018-03-29
5116,2018-04-11
5116,2018-04-29
5116,2018-05-21
5117,2018-01-09
5117,2018-02-15
5117,2018-03-17
5117,2018-03-29
5117,2018-05-21
5118,2018-01-09
5118,2018-04-11
5118,2018-05-09
5118,2018-05-21
5118,2018-06-05
5118,2018-06-23
5119,2018-01-09
5119,2018-01-21
5119,2018-02-25
5119,2018-03-17
5119,2018-03-29
5119,2018-04-11
5119,2018-05-21
5119,2018-06-05
5120,2018-01-09
5120,2018-01-21
5120,2018-02-15
5120,2018-02-25
5120,2018-03-17
5120,2018-04-11
5120,2018-04-29
5120,2018-05-09
5120,2018-05-21
5120,2018-06-05
5120,2018-06-23
5121,2018-01-09
5121,2018-01-21
5121,2018-02-15
5121,2018-04-11
5121,2018-04-29
5121,2018-05-09
5121,2018-06-05
5122,2018-01-09
5122,2018-01-21
5122,2018-02-15
5122,2018-02-25
5122,2018-03-17
5122,2018-03-29
5122,2018-04-11
5122,2018-04-29
5122,2018-05-09
5122,2018-05-21
5122,2018-06-05
5122,2018-06-23
5123,2018-01-09
5123,2018-01-21
5123,2018-01-22
5123,2018-02-15
5123,2018-02-25
5123,2018-04-11
5123,2018-04-29
5124,2018-01-09
5124,2018-01-21
5124,2018-01-22
5124,2018-02-25
5125,2018-03-17
5125,2018-03-29
5125,2018-04-11
5125,2018-05-09
5125,2018-06-23
5126,2018-01-09
5126,2018-01-21
5126,2018-03-17
5126,2018-04-29
5127,2018-01-09
5127,2018-01-21
5127,2018-02-25
5127,2018-03-17
5127,2018-03-29
5127,2018-06-05
5127,2018-06-23
5128,2018-01-09
5128,2018-01-21
5128,2018-01-22
5128,2018-02-15
5128,2018-02-25
5128,2018-03-17
5128,2018-04-11
5128,2018-04-29
5128,2018-05-21
5129,2018-01-09
5129,2018-01-21
5129,2018-02-15
5129,2018-03-17
5129,2018-03-29
5129,2018-04-11
5129,2018-04-29
5129,2018-06-05
5130,2018-01-21
5130,2018-02-15
5130,2018-02-25
5130,2018-03-17
5130,2018-03-29
5130,2018-04-11
5130,2018-04-29
5130,2018-05-21
5130,2018-06-05
5131,2018-01-09
5131,2018-03-29
5131,2018-04-11
5131,2018-04-29
5131,2018-05-21
5132,2018-01-09
5132,2018-02-15
5132,2018-02-25
5132,2018-03-17
5132,2018-03-29
5132,2018-04-11
5132,2018-04-29
5132,2018-05-21
5132,2018-06-23
5133,2018-01-09
5133,2018-01-21
5133,2018-02-15
5133,2018-02-25
5133,2018-03-17
5133,2018-04-11
5133,2018-05-21
5133,2018-06-05
5134,2018-01-09
5134,2018-01-21
5134,2018-01-22
5134,2018-02-25
5135,2018-01-09
5135,2018-01-21
5135,2018-02-25
5136,2018-01-09
5136,2018-01-21
5136,2018-02-15
5136,2018-02-25
5136,2018-03-17
5136,2018-03-29
5136,2018-04-11
5136,2018-04-29
5136,2018-06-05
5136,2018-06-23
5137,2018-04-15
5138,2018-04-15
5139,2018-01-21
5139,2018-02-15
5139,2018-04-11
5139,2018-06-17
5140,2018-05-19
5140,2018-06-10
5140,2018-06-13
5141,2018-01-24
5141,2018-03-09
5142,2018-01-24
5142,2018-03-09
5143,2018-01-24
5143,2018-03-09
5144,2018-01-24
5144,2018-03-09
5145,2018-01-24
5145,2018-03-09
5146,2018-01-24
5146,2018-03-09
5147,2018-01-24
5147,2018-03-09
5148,2018-01-24
5148,2018-03-09
5149,2018-01-24
5149,2018-03-09
5150,2018-01-24
5150,2018-03-09
5151,2018-01-24
5151,2018-03-09
5152,2018-01-24
5152,2018-03-09
5153,2018-01-24
5153,2018-03-09
5154,2018-01-24
5154,2018-03-09
5155,2018-01-21
5155,2018-02-15
5155,2018-02-25
5155,2018-03-17
5155,2018-03-29
5155,2018-04-29
5155,2018-05-21
5156,2018-03-17
5157,2018-02-26
5157,2018-03-11
5157,2018-05-23
5157,2018-05-24
5158,2018-02-15
5159,2018-03-17
5159,2018-04-15
5160,2018-03-17
5160,2018-04-15
5161,2018-03-17
5162,2018-04-15
5162,2018-05-23
5163,2018-04-26
5163,2018-05-09
5163,2018-05-23
5163,2018-05-28
5164,2018-03-17
5165,2018-04-26
5166,2018-05-23
5167,2018-02-26
5168,2018-02-27
5168,2018-03-02
5169,2018-02-04
5169,2018-02-26
5169,2018-03-13
5172,2018-03-05
5173,2018-02-12
5173,2018-06-28
5174,2018-02-12
5174,2018-02-15
5174,2018-03-29
5174,2018-04-08
5174,2018-05-31
5175,2018-02-12
5175,2018-02-26
5176,2018-03-05
5177,2018-03-05
5178,2018-03-05
5178,2018-03-26
5179,2018-03-20
5180,2018-03-05
5180,2018-05-08
5181,2018-03-17
5181,2018-03-24
5182,2018-02-15
5182,2018-03-17
5182,2018-04-11
5183,2018-04-29
5184,2018-02-25
5184,2018-03-29
5184,2018-04-11
5184,2018-04-29
5184,2018-05-21
5184,2018-06-05
5184,2018-06-23
5185,2018-03-11
5185,2018-03-29
5185,2018-04-08
5185,2018-04-30
5185,2018-05-31
5186,2018-03-11
5186,2018-04-09
5186,2018-04-18
5187,2018-03-11
5187,2018-04-09
5188,2018-03-11
5189,2018-06-27
5190,2018-04-22
5191,2018-03-24
5192,2018-04-30
5193,2018-05-17
5194,2018-05-17
5195,2018-05-20
5196,2018-05-20
5197,2018-04-26
5197,2018-06-14
5198,2018-04-22
5200,2018-03-17
5202,2018-05-28
5203,2018-05-17
5204,2018-06-21
5205,2018-05-23
5206,2018-04-26
5206,2018-05-28
5207,2018-06-10
5208,2018-06-10
5209,2018-04-18
5210,2018-04-30
5210,2018-05-04
5211,2018-04-30
5211,2018-05-23
5211,2018-06-13
5212,2018-06-17
5213,2018-05-13
5213,2018-06-21
5214,2018-04-30
5214,2018-06-27
5215,2018-05-20
5216,2018-05-26
5216,2018-06-24
5217,2018-03-29
5217,2018-04-29
5217,2018-05-21
5218,2018-04-30
5220,2018-06-13
5221,2018-05-09
5221,2018-05-23
5222,2018-04-30
5222,2018-06-17
5222,2018-06-21
5223,2018-05-23
5223,2018-06-13
5225,2018-04-30
5225,2018-05-23
5225,2018-05-31
5225,2018-06-10
5225,2018-06-13
5225,2018-06-27
5226,2018-05-17
5227,2018-04-30
5227,2018-06-27
5228,2018-04-30
5229,2018-04-30
5230,2018-04-11
5230,2018-06-23
5231,2018-04-11
5232,2018-05-13
5233,2018-05-17
5234,2018-05-09
5234,2018-06-10
5234,2018-06-21
5235,2018-05-23
5235,2018-05-31
5235,2018-06-13
5235,2018-06-27
5235,2018-06-28
5236,2018-05-23
5236,2018-05-28
5237,2018-06-13
5238,2018-05-17
5238,2018-05-23
5239,2018-06-21
5240,2018-05-09
5240,2018-05-13
5241,2018-05-09
5242,2018-05-09
5243,2018-05-23
5243,2018-05-31
5244,2018-06-25
5245,2018-04-15
5245,2018-06-25
5246,2018-04-15
5247,2018-05-17
5247,2018-06-28
5248,2018-04-15
5248,2018-05-23
5248,2018-06-25
5250,2018-05-31
5251,2018-05-31
5251,2018-06-17
5255,2018-05-13
5256,2018-05-13
5256,2018-05-21
5257,2018-06-21
5258,2018-05-19
5259,2018-04-22
5259,2018-04-30
5259,2018-05-09
5259,2018-05-13
5259,2018-05-19
5259,2018-05-23
5259,2018-06-10
5260,2018-04-29
5260,2018-05-21
5260,2018-06-29
5261,2018-04-29
5261,2018-06-05
5262,2018-04-29
5262,2018-05-09
5263,2018-04-29
5263,2018-05-09
5263,2018-06-05
5264,2018-04-29
5264,2018-05-09
5264,2018-05-21
5264,2018-06-23
5265,2018-04-29
5265,2018-05-21
5266,2018-04-29
5266,2018-05-09
5266,2018-05-21
5266,2018-06-05
5266,2018-06-23
5267,2018-05-17
5270,2018-05-13
5271,2018-05-13
5272,2018-05-13
5273,2018-05-13
5273,2018-05-26
5273,2018-05-31
5274,2018-05-13
5274,2018-05-31
5275,2018-05-13
5276,2018-05-13
5277,2018-05-13
5278,2018-05-13
5279,2018-05-19
5279,2018-05-23
5279,2018-05-31
5279,2018-06-13
5279,2018-06-27
5279,2018-06-28
5280,2018-04-30
5280,2018-05-03
5280,2018-05-28
5280,2018-06-07
5281,2018-04-22
5281,2018-04-29
5282,2018-04-22
5283,2018-04-30
5284,2018-04-22
5285,2018-06-17
5286,2018-05-28
5286,2018-06-21
5287,2018-05-31
5287,2018-06-13
5290,2018-06-27
5291,2018-04-30
5292,2018-04-30
5293,2018-04-30
5294,2018-05-13
5295,2018-06-25
5296,2018-06-25
5297,2018-05-23
5299,2018-06-13
5300,2018-06-27
5301,2018-06-13
5302,2018-06-13
5303,2018-06-13
5306,2018-06-14
5306,2018-06-17
5306,2018-06-21
5307,2018-06-13
5307,2018-06-27
5309,2018-05-24
5310,2018-05-23
5312,2018-06-21
5315,2018-06-21
5316,2018-06-10
5317,2018-06-10
5318,2018-05-17
5318,2018-05-31
5318,2018-06-17
5318,2018-06-21
5319,2018-06-17
5320,2018-06-21
5321,2018-06-21
5322,2018-06-21
5323,2018-06-21
5324,2018-06-21
5325,2018-06-21
5328,2018-05-09
5329,2018-05-09
5329,2018-06-22
5329,2018-06-24
5330,2018-05-09
5330,2018-05-21
5330,2018-06-05
5330,2018-06-23
5331,2018-05-23
5331,2018-06-13
5333,2018-06-14
5334,2018-06-14
5335,2018-06-14
5337,2018-06-13
5337,2018-06-27
5338,2018-06-13
5339,2018-06-27
5340,2018-06-17
5341,2018-06-10
5343,2018-06-17
5344,2018-06-17
5347,2018-06-17
5347,2018-06-21
5348,2018-06-23
5349,2018-05-21
5350,2018-06-10
5351,2018-05-31
5352,2018-06-21
5353,2018-05-31
5353,2018-06-10
5354,2018-06-13
5357,2018-06-25
5360,2018-06-27
5361,2018-06-25
5365,2018-06-10
5365,2018-06-27
5366,2018-06-10
5366,2018-06-27
5370,2018-06-05
5370,2018-06-23
5370,2018-06-24
5371,2018-06-05
5371,2018-06-23
5372,2018-06-05
5373,2018-06-23
5375,2018-06-23
5376,2018-06-23
5377,2018-06-27
5377,2018-06-28
5380,2018-06-25
5381,2018-06-13
5383,2018-06-17
5384,2018-06-17
5388,2018-06-27
5390,2018-06-23
5407,2018-02-04
5409,2018-05-21
5409,2018-06-25
5410,2018-01-08
5410,2018-03-28
5411,2018-02-04
5411,2018-03-07
5411,2018-05-01
5412,2018-01-29
5412,2018-02-28
5412,2018-03-29
5412,2018-04-30
5412,2018-05-23
5413,2018-01-29
5413,2018-02-28
5413,2018-03-29
5413,2018-04-30
5414,2018-01-29
5414,2018-02-28
5414,2018-03-29
5415,2018-01-29
5415,2018-02-28
5415,2018-03-29
5415,2018-04-30
5416,2018-01-29
5416,2018-02-28
5416,2018-05-21
5417,2018-01-29
5417,2018-02-28
5417,2018-03-29
5417,2018-04-30
5418,2018-03-07
5419,2018-03-07
5419,2018-03-14
5420,2018-03-29
5420,2018-04-08
5420,2018-05-20
5421,2018-03-07
5421,2018-03-14
5422,2018-03-07
5423,2018-03-07
5423,2018-03-17
5424,2018-03-07
5424,2018-03-13
5425,2018-03-07
5426,2018-03-07
5426,2018-04-09
5426,2018-04-16
5426,2018-04-18
5427,2018-03-07
5428,2018-03-07
5429,2018-03-07
5429,2018-03-14
5430,2018-03-07
5430,2018-04-18
5431,2018-03-07
5431,2018-03-26
5432,2018-03-07
5432,2018-03-14
5432,2018-03-26
5433,2018-03-07
5433,2018-04-18
5434,2018-03-07
5434,2018-03-14
5434,2018-04-18
5435,2018-03-07
5435,2018-03-26
5435,2018-04-07
5436,2018-03-07
5436,2018-03-26
5436,2018-04-05
5437,2018-03-07
5437,2018-03-14
5437,2018-03-26
5438,2018-01-08
5438,2018-03-28
5438,2018-05-28
5439,2018-03-07
5439,2018-03-26
5440,2018-03-07
5441,2018-03-07
5441,2018-03-26
5442,2018-03-07
5442,2018-03-28
5442,2018-04-05
5443,2018-03-07
5443,2018-03-26
5443,2018-04-14
5444,2018-03-07
5445,2018-03-07
5445,2018-03-24
5445,2018-03-26
5445,2018-03-28
5445,2018-04-05
5446,2018-03-14
5446,2018-03-17
5447,2018-03-07
5447,2018-03-26
5448,2018-03-07
5448,2018-03-14
5449,2018-03-07
5450,2018-03-07
5451,2018-03-07
5451,2018-03-13
5452,2018-03-07
5452,2018-03-13
5453,2018-03-07
5454,2018-02-04
5454,2018-03-26
5455,2018-02-04
5455,2018-03-26
5456,2018-02-22
5457,2018-02-22
5458,2018-02-22
5459,2018-02-22
5460,2018-02-22
5461,2018-02-22
5462,2018-02-22
5463,2018-02-22
5464,2018-02-22
5465,2018-02-22
5466,2018-02-22
5467,2018-02-22
5468,2018-02-22
5469,2018-02-22
5470,2018-02-22
5471,2018-02-22
5472,2018-02-22
5473,2018-02-22
5474,2018-02-22
5475,2018-02-22
5476,2018-02-22
5477,2018-02-22
5478,2018-02-22
5479,2018-02-22
5480,2018-02-22
5481,2018-02-22
5482,2018-02-22
5482,2018-03-12
5483,2018-03-05
5483,2018-03-07
5483,2018-03-26
5483,2018-04-05
5484,2018-03-05
5484,2018-03-07
5484,2018-03-20
5485,2018-03-07
5485,2018-03-24
5485,2018-03-26
5485,2018-05-01
5486,2018-03-05
5487,2018-03-05
5487,2018-03-07
5487,2018-03-26
5488,2018-03-05
5489,2018-03-05
5489,2018-06-09
5490,2018-03-05
5490,2018-06-10
5491,2018-03-05
5491,2018-06-09
5492,2018-03-05
5492,2018-06-09
5493,2018-03-05
5493,2018-06-09
5494,2018-05-09
5495,2018-03-26
5495,2018-03-28
5495,2018-04-15
5496,2018-03-05
5497,2018-06-13
5498,2018-03-05
5499,2018-03-05
5500,2018-02-27
5501,2018-02-27
5502,2018-02-27
5503,2018-02-27
5504,2018-02-27
5505,2018-02-27
5506,2018-02-27
5507,2018-02-27
5508,2018-02-27
5509,2018-02-27
5510,2018-02-27
5511,2018-02-27
5511,2018-02-28
5512,2018-02-27
5513,2018-02-27
5514,2018-02-27
5515,2018-02-27
5516,2018-02-27
5517,2018-02-27
5518,2018-02-27
5519,2018-02-27
5520,2018-02-27
5521,2018-04-25
5521,2018-06-10
5522,2018-03-07
5522,2018-03-18
5523,2018-02-26
5524,2018-02-26
5525,2018-02-26
5526,2018-02-26
5527,2018-02-26
5528,2018-02-26
5529,2018-02-26
5530,2018-02-26
5531,2018-02-26
5532,2018-02-26
5533,2018-02-26
5534,2018-02-26
5535,2018-02-26
5536,2018-02-26
5537,2018-02-26
5538,2018-02-26
5539,2018-02-26
5540,2018-02-26
5541,2018-02-28
5542,2018-02-28
5543,2018-02-28
5544,2018-02-28
5545,2018-02-28
5546,2018-02-28
5547,2018-02-28
5548,2018-02-28
5549,2018-03-11
5550,2018-02-28
5551,2018-03-11
5552,2018-02-28
5553,2018-02-28
5554,2018-03-12
5555,2018-03-12
5556,2018-03-12
5557,2018-03-12
5558,2018-03-12
5559,2018-03-12
5560,2018-03-12
5561,2018-03-12
5562,2018-03-12
5563,2018-03-12
5564,2018-03-12
5566,2018-03-12
5567,2018-03-12
5568,2018-03-12
5569,2018-03-12
5570,2018-03-12
5571,2018-03-12
5572,2018-03-12
5573,2018-03-12
5574,2018-03-12
5575,2018-03-12
5576,2018-03-12
5577,2018-03-12
5578,2018-03-12
5579,2018-03-12
5580,2018-03-12
5581,2018-03-12
5582,2018-03-12
5583,2018-03-12
5584,2018-03-12
5585,2018-03-12
5588,2018-03-24
5588,2018-03-25
5589,2018-03-24
5590,2018-03-24
5590,2018-03-25
5591,2018-03-24
5592,2018-03-24
5593,2018-03-24
5594,2018-03-24
5595,2018-03-24
5596,2018-03-24
5598,2018-03-24
